split_type,split_id,window_s,feature,severity_dependency_max_abs_spearman,class_signal_max_between_share,class_signal_train_median,removed,screening_rule
random,seed_20261930,90,RRCB,0.0,0.0,0.9981433250221927,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,90,RRCO,0.0,0.0,0.9981433250221927,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,P,0.18519149131177218,0.6980438416170891,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,TAVG,0.3868626957185741,0.8052375737364414,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,THA,0.13683136541368296,0.7922157293933977,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,THB,0.06792617851779736,0.7907734268992317,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,TCA,0.42006055557870053,0.9547287319924319,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,TCB,0.4224466108489166,0.9786987389743682,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,WRCA,0.3988334081820216,0.6733204003061811,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,WRCB,0.39883557162495015,0.7190050823845521,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,PSGA,0.38306477770546515,0.9613507474620449,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,PSGB,0.5346762680101,0.9861742687876027,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,WFWA,0.13640658801503575,0.8262920995867884,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,WFWB,0.12750812936987754,0.8389500638659915,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,WSTA,0.1868221728545587,0.8804439521070184,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,WSTB,0.16591497271031547,0.8854606786678499,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,VOL,0.18862783576261904,0.7259110790433674,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,LVPZ,0.18862779477513247,0.7259107636553175,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,QMWT,0.07596352512845173,0.7802759533783981,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,LSGA,0.3402917287827617,0.9520215200571117,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,LSGB,0.5970495315565221,0.9827938265656176,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,QMGA,0.1922888685775018,0.8367529345572369,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,QMGB,0.39926737248628197,0.8323488480165109,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,NSGA,0.10279721298384263,0.6091761031506424,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,NSGB,0.18585270942267196,0.6234977686920836,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,TSAT,0.1869571688476492,0.6881367910254179,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,LVCR,0.0,0.0,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,RHBR,0.0,0.0,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,RHMT,0.38137869035583105,0.8374887258754297,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,RHFL,0.080421741231548,0.7778948342761371,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,RH,0.1600432898292069,0.703399652267618,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,PWNT,0.06609188461578772,0.8139440827178647,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,PWR,0.07598430935270858,0.7802743838393889,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,TFSB,0.07454608433460115,0.7834305318001004,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,TFPK,0.07663295035139138,0.777883299145701,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,TF,0.07663295035139138,0.777883299145701,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,PPM,0.0,0.0,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,RRCA,0.3988334081820216,0.6733202956499161,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,RRCB,0.39883557162495015,0.7190042148033745,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20261930,120,RRCO,0.39883557162495015,0.6989662068994661,0.7802751686088935,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,P,0.5324667492011582,0.8766307949658033,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,TAVG,0.5324667492011582,0.9694996275751938,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,THA,0.5324667492011582,0.9916151028736713,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,THB,0.5324667492011582,0.9915569171778086,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,TCA,0.5324667492011582,0.9976420062735837,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,TCB,0.5324667492011582,0.9976368080586571,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,WRCA,0.0,0.0,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,WRCB,0.0,0.0,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,PSGA,0.5324667492011582,0.9966756293562995,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,PSGB,0.5324667492011582,0.9966772313600766,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,WFWA,0.5324667492011582,0.9999902172461863,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,WFWB,0.5324667492011582,0.9999905317750727,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,WSTA,0.5291603814770128,0.99999999996339,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,WSTB,0.47454897123779133,0.9999999999978282,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,VOL,0.5291603814770128,0.7991731426970697,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,LVPZ,0.5291603814770128,0.7992906774086347,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,QMWT,0.5324667492011582,0.9999662930447634,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,LSGA,0.4283336796480622,0.9996928361077191,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,LSGB,0.4283336796480622,0.9996923114304854,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,QMGA,0.5324667492011582,0.9999978220226331,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,QMGB,0.5324667492011582,0.9999977600744682,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,NSGA,0.5243018928847943,0.9998043005461819,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,NSGB,0.5243018928847943,0.9997988246658606,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,TSAT,0.5324667492011582,0.8615855125916096,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,LVCR,0.0,0.0,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,RHBR,0.0,0.0,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,RHMT,0.5324667492011582,0.9873479983183355,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,RHFL,0.5324667492011582,0.9880591231924178,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,RH,0.5324667492011582,0.9992770681320676,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,PWNT,0.5324667492011582,0.9998895416642885,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,PWR,0.5324667492011582,0.9998615452715942,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,TFSB,0.5324667492011582,0.9997668866186515,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,TFPK,0.5324667492011582,0.9997588965149395,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,TF,0.5324667492011582,0.9997588965149395,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,PPM,0.0,0.0,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,RRCA,0.0,0.0,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,RRCB,0.0,0.0,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,60,RRCO,0.0,0.0,0.9971570197093669,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,90,P,0.5291603814770128,0.9650072474576288,0.9987837143634237,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,90,TAVG,0.5324667492011582,0.9885752360165556,0.9987837143634237,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,90,THA,0.5324667492011582,0.9970387578795509,0.9987837143634237,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,90,THB,0.5324667492011582,0.9970165093193005,0.9987837143634237,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,90,TCA,0.5324667492011582,0.9988573214120688,0.9987837143634237,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,90,TCB,0.5324667492011582,0.9988527376140797,0.9987837143634237,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,90,WRCA,0.0,0.0,0.9987837143634237,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,90,WRCB,0.0,0.0,0.9987837143634237,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,90,PSGA,0.5324667492011582,0.9987143376759766,0.9987837143634237,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,90,PSGB,0.5324667492011582,0.9987146911127677,0.9987837143634237,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,90,WFWA,0.5324667492011582,0.9999896888327395,0.9987837143634237,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,90,WFWB,0.5324667492011582,0.9999898885960353,0.9987837143634237,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,90,WSTA,0.5291603814770128,0.9999999999164808,0.9987837143634237,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,90,WSTB,0.10833579712743081,0.9999999999619166,0.9987837143634237,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,90,VOL,0.5291603814770128,0.8331333379677621,0.9987837143634237,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,90,LVPZ,0.5291603814770128,0.8332845036966501,0.9987837143634237,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,90,QMWT,0.5324667492011582,0.9999998470502909,0.9987837143634237,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20262939,90,LSGA,0.4283336796480622,0.9999460052951209,0.9987837143634237,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
