scope,window_s,input_group,model,eval_split,true_class,predicted_class,count
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,RW,SGATR,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,RW,SGBTR,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,RW,SLBIC,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,RW,SLBOC,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGATR,FLB,4
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGATR,LLB,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGATR,LOCA,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGATR,LOCAC,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGATR,LR,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGATR,MD,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGATR,RI,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGATR,RW,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGATR,SGATR,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGATR,SGBTR,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGATR,SLBIC,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGATR,SLBOC,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGBTR,FLB,5
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGBTR,LLB,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGBTR,LOCA,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGBTR,LOCAC,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGBTR,LR,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGBTR,MD,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGBTR,RI,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGBTR,RW,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGBTR,SGATR,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGBTR,SGBTR,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGBTR,SLBIC,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SGBTR,SLBOC,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBIC,FLB,8
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBIC,LLB,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBIC,LOCA,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBIC,LOCAC,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBIC,LR,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBIC,MD,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBIC,RI,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBIC,RW,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBIC,SGATR,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBIC,SGBTR,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBIC,SLBIC,1
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBIC,SLBOC,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBOC,FLB,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBOC,LLB,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBOC,LOCA,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBOC,LOCAC,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBOC,LR,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBOC,MD,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBOC,RI,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBOC,RW,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBOC,SGATR,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBOC,SGBTR,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBOC,SLBIC,0
strict_pre_protection_only,40,A_strict_38,hist_gradient_boosting,test,SLBOC,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,FLB,FLB,10
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,FLB,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,FLB,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,FLB,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,FLB,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,FLB,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,FLB,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,FLB,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,FLB,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,FLB,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,FLB,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,FLB,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LLB,FLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LLB,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LLB,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LLB,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LLB,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LLB,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LLB,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LLB,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LLB,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LLB,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LLB,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LLB,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCA,FLB,10
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCA,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCA,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCA,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCA,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCA,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCA,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCA,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCA,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCA,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCA,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCA,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCAC,FLB,10
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCAC,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCAC,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCAC,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCAC,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCAC,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCAC,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCAC,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCAC,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCAC,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCAC,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LOCAC,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LR,FLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LR,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LR,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LR,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LR,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LR,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LR,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LR,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LR,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LR,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LR,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,LR,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,MD,FLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,MD,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,MD,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,MD,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,MD,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,MD,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,MD,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,MD,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,MD,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,MD,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,MD,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,MD,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RI,FLB,7
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RI,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RI,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RI,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RI,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RI,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RI,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RI,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RI,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RI,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RI,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RI,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RW,FLB,10
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RW,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RW,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RW,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RW,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RW,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RW,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RW,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RW,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RW,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RW,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,RW,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGATR,FLB,4
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGATR,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGATR,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGATR,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGATR,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGATR,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGATR,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGATR,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGATR,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGATR,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGATR,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGATR,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGBTR,FLB,5
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGBTR,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGBTR,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGBTR,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGBTR,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGBTR,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGBTR,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGBTR,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGBTR,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGBTR,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGBTR,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SGBTR,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBIC,FLB,8
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBIC,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBIC,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBIC,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBIC,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBIC,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBIC,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBIC,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBIC,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBIC,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBIC,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBIC,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBOC,FLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBOC,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBOC,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBOC,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBOC,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBOC,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBOC,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBOC,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBOC,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBOC,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBOC,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,validation,SLBOC,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,FLB,FLB,9
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,FLB,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,FLB,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,FLB,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,FLB,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,FLB,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,FLB,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,FLB,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,FLB,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,FLB,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,FLB,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,FLB,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LLB,FLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LLB,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LLB,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LLB,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LLB,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LLB,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LLB,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LLB,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LLB,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LLB,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LLB,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LLB,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCA,FLB,10
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCA,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCA,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCA,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCA,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCA,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCA,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCA,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCA,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCA,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCA,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCA,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCAC,FLB,10
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCAC,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCAC,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCAC,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCAC,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCAC,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCAC,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCAC,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCAC,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCAC,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCAC,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LOCAC,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LR,FLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LR,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LR,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LR,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LR,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LR,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LR,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LR,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LR,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LR,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LR,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,LR,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,MD,FLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,MD,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,MD,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,MD,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,MD,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,MD,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,MD,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,MD,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,MD,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,MD,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,MD,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,MD,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RI,FLB,7
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RI,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RI,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RI,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RI,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RI,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RI,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RI,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RI,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RI,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RI,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RI,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RW,FLB,10
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RW,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RW,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RW,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RW,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RW,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RW,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RW,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RW,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RW,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RW,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,RW,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGATR,FLB,4
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGATR,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGATR,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGATR,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGATR,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGATR,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGATR,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGATR,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGATR,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGATR,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGATR,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGATR,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGBTR,FLB,5
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGBTR,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGBTR,LOCA,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGBTR,LOCAC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGBTR,LR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGBTR,MD,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGBTR,RI,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGBTR,RW,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGBTR,SGATR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGBTR,SGBTR,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGBTR,SLBIC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SGBTR,SLBOC,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SLBIC,FLB,9
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SLBIC,LLB,0
strict_pre_protection_only,40,B_without_potential_leakage,naive_majority,test,SLBIC,LOCA,0
